id,lon,lat,grid_id_50km,host_grid_id_50km,sector,tech,allocated_capacity_mw
r1135_c1239,87.63559504288837,43.24360682810424,R23_C25,R23_C25,power,pv,12.941809056698595
r1135_c1240,87.64786053908131,43.24515463927792,R23_C25,R23_C25,power,pv,12.94076853012864
r1135_c1241,87.66012657045029,43.24670137287044,R23_C25,R23_C25,power,pv,12.939728688995288
r1135_c1242,87.67239313665583,43.24824702880194,R23_C25,R23_C25,power,pv,12.938689533429953
r1135_c1243,87.68466023735837,43.24979160699282,R23_C25,R23_C25,power,pv,12.93765106356393
r1135_c1244,87.69692787221827,43.25133510736324,R23_C25,R23_C25,power,pv,12.93661327952843
r1135_c1245,87.70919604089578,43.25287752983371,R23_C25,R23_C25,power,pv,12.935576181454632
r1135_c1246,87.72146474305106,43.25441887432456,R23_C25,R23_C25,power,pv,12.9345397694736
r1135_c1247,87.73373397834416,43.255959140756296,R23_C25,R23_C25,power,pv,12.933504043716413
r1135_c1248,87.74600374643505,43.25749832904936,R23_C25,R23_C25,power,pv,12.93246900431405
r1135_c1249,87.75827404698362,43.25903643912435,R23_C25,R23_C25,power,pv,12.931434651397405
r1135_c1250,87.77054487964963,43.26057347090183,R23_C25,R23_C25,power,pv,12.930400985097307
r1136_c1237,87.61323568511943,43.231746265668775,R23_C25,R23_C25,power,pv,12.949781105772246
r1136_c1238,87.62549864246375,43.23329601208992,R23_C25,R23_C25,power,pv,12.948739577411956
r1136_c1241,87.66229072708917,43.23793878731566,R23_C25,R23_C25,power,pv,12.945619102624814
r1136_c1242,87.67455582503096,43.23948422411254,R23_C25,R23_C25,power,pv,12.944580314898024
r1136_c1243,87.68682145727371,43.24102858330397,R23_C25,R23_C25,power,pv,12.943542212657787
r1136_c1244,87.69908762347792,43.24257186481047,R23_C25,R23_C25,power,pv,12.94250479603517
r1136_c1245,87.71135432330394,43.24411406855237,R23_C25,R23_C25,power,pv,12.94146806516124
r1136_c1246,87.72362155641204,43.24565519445016,R23_C25,R23_C25,power,pv,12.940432020166996
r1136_c1247,87.7358893224624,43.247195242424304,R23_C25,R23_C25,power,pv,12.939396661183403
r1136_c1248,87.7481576211151,43.24873421239538,R23_C25,R23_C25,power,pv,12.938361988341317
r1136_c1250,87.77269581486736,43.25180891801072,R23_C25,R23_C25,power,pv,12.936294701604773
r1137_c1239,87.63992869272514,43.22608266008913,R23_C25,R23_C25,power,pv,12.95358707730587
r1137_c1240,87.65219125351456,43.22763003255479,R23_C25,R23_C25,power,pv,12.79957358546966
r1137_c1242,87.67671797910508,43.23072154547408,R23_C25,R23_C25,power,pv,12.950469761584545
r1137_c1243,87.68898214322759,43.232265685768425,R23_C25,R23_C25,power,pv,12.949432026717048
r1137_c1248,87.75031096353278,43.23997022240477,R23_C25,R23_C25,power,pv,12.944253636070693
r1137_c1249,87.76257832515438,43.2415078962088,R23_C25,R23_C25,power,pv,12.94322001559552
r1137_c1250,87.77484621850306,43.24304449198661,R23_C25,R23_C25,power,pv,12.94218708131001
r1138_c1239,87.64209471486119,43.217320764434575,R23_C25,R23_C25,power,pv,12.806477425559624
r1138_c1240,87.65435580845765,43.2188679176997,R23_C25,R23_C25,power,pv,12.805441444366044
r1138_c1241,87.66661743664166,43.22041399378919,R23_C25,R23_C25,power,pv,12.804406147131814
r1138_c1242,87.67887959907412,43.22195899262337,R23_C25,R23_C25,power,pv,12.803371533984668
r1138_c1243,87.69114229541583,43.22350291412267,R23_C25,R23_C25,power,pv,12.802337605052369
r1138_c1244,87.70340552532743,43.22504575820758,R23_C25,R23_C25,power,pv,12.801304360462606
r1138_c1246,87.72793358450265,43.2281282138162,R23_C25,R23_C25,power,pv,12.952212515079932
r1138_c1250,87.77699609075174,43.23428019256571,R23_C25,R23_C25,power,pv,12.948078125118794
r1139_c1235,87.59522704579365,43.20236048851769,R23_C25,R23_C25,power,pv,12.969522828827468
r1139_c1237,87.61974255311604,43.20546189486108,R23_C25,R23_C25,power,pv,12.967439928745732
r1139_c1238,87.63200111005867,43.207010982870194,R23_C25,R23_C25,power,pv,12.966399504930177
r1139_c1239,87.64426020207064,43.20855899399805,R23_C25,R23_C25,power,pv,12.812343644024844
r1139_c1240,87.65651982881315,43.21010592816488,R23_C25,R23_C25,power,pv,12.81130802103134
r1139_c1241,87.66877998994724,43.21165178529114,R23_C25,R23_C25,power,pv,12.810273081790012
r1139_c1242,87.68104068513394,43.21319656529724,R23_C25,R23_C25,power,pv,12.809238826428562
r1139_c1243,87.69330191403412,43.21474026810361,R23_C25,R23_C25,power,pv,12.808205255074586
r1139_c1244,87.70556367630861,43.21628289363079,R23_C25,R23_C25,power,pv,12.807172367855662
r1139_c1245,87.71782597161807,43.217824441799294,R23_C25,R23_C25,power,pv,12.95913570665763
r1139_c1246,87.73008879962315,43.21936491252973,R23_C25,R23_C25,power,pv,12.958100761108753
r1139_c1247,87.74235215998434,43.22090430574278,R23_C25,R23_C25,power,pv,12.957066500931608
r1139_c1248,87.75461605236205,43.22244262135904,R23_C25,R23_C25,power,pv,12.9560329262569
r1139_c1249,87.76688047641665,43.22397985929935,R23_C25,R23_C25,power,pv,12.955000037214994
r1139_c1250,87.77914543180833,43.22551601948438,R23_C25,R23_C25,power,pv,12.9539678339364
r1140_c1235,87.59739786237176,43.19359972037005,R23_C25,R23_C25,power,pv,12.822356474421657
r1140_c1236,87.60965388242919,43.19515074236698,R23_C25,R23_C25,power,pv,12.821318476480103
r1140_c1237,87.62191043803698,43.19670068777685,R23_C25,R23_C25,power,pv,12.82028116157279
r1140_c1238,87.63416752885664,43.19824955652001,R23_C25,R23_C25,power,pv,12.819244529827516
r1140_c1239,87.64642515454956,43.19979734851681,R23_C25,R23_C25,power,pv,12.818208581372094
r1140_c1241,87.67094200920022,43.20288970195269,R23_C25,R23_C25,power,pv,12.81613873484141
r1140_c1242,87.68320123748023,43.20443426323271,R23_C25,R23_C25,power,pv,12.815104837021412
r1140_c1243,87.69546099927813,43.20597774744813,R23_C25,R23_C25,power,pv,12.814071623001617
r1140_c1244,87.70772129425477,43.20752015451954,R23_C25,R23_C25,power,pv,12.966057518228862
r1140_c1245,87.71998212207097,43.20906148436741,R23_C25,R23_C25,power,pv,12.965022253628856
r1140_c1246,87.73224348238749,43.2106017369125,R23_C25,R23_C25,power,pv,12.963987674057444
r1140_c1247,87.74450537486493,43.21214091207546,R23_C25,R23_C25,power,pv,12.962953779645158
r1140_c1248,87.75676779916382,43.21367900977704,R23_C25,R23_C25,power,pv,25.923841141044853
r1140_c1249,87.76903075494464,43.21521602993799,R23_C25,R23_C25,power,pv,25.92177609363933
r1140_c1250,87.78129424186768,43.216751972479074,R23_C25,R23_C25,power,pv,25.919712417334463
r1141_c1233,87.57506064114591,43.18173424234099,R23_C25,R23_C25,power,pv,12.830296025385742
r1141_c1234,87.58731412408814,43.183287197569896,R23_C25,R23_C25,power,pv,12.82925702071011
r1141_c1235,87.59956814306106,43.18483907650603,R23_C25,R23_C25,power,pv,12.828218698606529
r1141_c1236,87.61182269772647,43.18638987906954,R23_C25,R23_C25,power,pv,12.827181059202918
r1141_c1237,87.62407778774603,43.18793960518085,R23_C25,R23_C25,power,pv,12.826144102627024
r1141_c1238,87.63633341278134,43.18948825476026,R23_C25,R23_C25,power,pv,12.825107829006557
r1141_c1239,87.6485895724939,43.19103582772811,R23_C25,R23_C25,power,pv,5.1296288953876905
r1141_c1241,87.67310349459632,43.19412774351098,R23_C25,R23_C25,power,pv,12.822003107154249
r1141_c1242,87.6853612563087,43.19567208616699,R23_C25,R23_C25,power,pv,25.948028437173104
r1141_c1243,87.69761955134335,43.19721535189342,R23_C25,R23_C25,power,pv,25.945955901367785
r1141_c1244,87.70987837936134,43.198757540610856,R23_C25,R23_C25,power,pv,25.943884734672785
r1141_c1245,87.72213774002358,43.20029865223998,R23_C25,R23_C25,power,pv,25.94181493734912
r1141_c1246,87.7343976329909,43.20183868670148,R23_C25,R23_C25,power,pv,25.939746509657745
r1141_c1247,87.74665805792407,43.203377643916085,R23_C25,R23_C25,power,pv,25.937679451859506
r1141_c1248,87.7589190144837,43.20491552380459,R23_C25,R23_C25,power,pv,25.93561376421508
r1141_c1250,87.78344252112451,43.20798805128649,R23_C25,R23_C25,power,pv,25.93148650043004
r1142_c1233,87.57723331566127,43.17297416156435,R23_C25,R23_C25,power,pv,12.836156253959814
r1142_c1234,87.58948533394239,43.17452689719287,R23_C25,R23_C25,power,pv,12.835117607989943
r1142_c1235,87.60173788805785,43.17607855666328,R23_C25,R23_C25,power,pv,12.834079644385948
r1142_c1236,87.61399097766957,43.1776291398957,R23_C25,R23_C25,power,pv,12.83304236327568
r1142_c1237,87.6262446024393,43.17917864681068,R23_C25,R23_C25,power,pv,12.832005764786722
r1142_c1238,87.63849876202877,43.180727077328456,R23_C25,R23_C25,power,pv,12.830969849046763
r1142_c1239,87.6507534560996,43.18227443136951,R23_C25,R23_C25,power,pv,12.829934616183357
r1142_c1240,87.66300868431327,43.183820708854284,R23_C25,R23_C25,power,pv,12.828900066324
r1142_c1241,87.67526444633124,43.18536590970336,R23_C25,R23_C25,power,pv,12.98093359091704
r1142_c1242,87.68752074181482,43.18691003383723,R23_C25,R23_C25,power,pv,25.9597940098254
r1142_c1243,87.69977757042524,43.18845308117649,R23_C25,R23_C25,power,pv,25.9577222062418
r1142_c1244,87.71203493182365,43.18999505164193,R23_C25,R23_C25,power,pv,25.95565177134409
r1142_c1245,87.72429282567109,43.19153594515407,R23_C25,R23_C25,power,pv,25.9535827053934
r1143_c1234,87.59165600796231,43.16576672047283,R23_C25,R23_C25,power,pv,12.84097691797436
r1143_c1235,87.60390709755842,43.16731816057972,R23_C25,R23_C25,power,pv,12.839939312625525
r1143_c1236,87.61615872245461,43.16886852458328,R23_C25,R23_C25,power,pv,12.838902389564216
r1143_c1237,87.62841088231282,43.170417812404,R23_C25,R23_C25,power,pv,12.837866148918032
r1143_c1238,87.64066357679484,43.17196602396226,R23_C25,R23_C25,power,pv,12.836830590814465
r1143_c1239,87.65291680556238,43.173513159178526,R23_C25,R23_C25,power,pv,12.83579571538102
r1143_c1240,87.6651705682771,43.17505921797335,R23_C25,R23_C25,power,pv,12.83476152274506
r1143_c1241,87.67742486460052,43.17660420026729,R23_C25,R23_C25,power,pv,12.986814681804692
r1143_c1242,87.6896796941941,43.17814810598098,R23_C25,R23_C25,power,pv,12.985778461871275
r1143_c1246,87.73870433849521,43.184312961446295,R23_C25,R23_C25,power,pv,12.981640423447846
r1144_c1235,87.60607577175887,43.15855788799336,R23_C25,R23_C25,power,pv,12.845797704190218
r1144_c1236,87.61832593227766,43.16010803287018,R23_C25,R23_C25,power,pv,12.844761138933777
r1144_c1237,87.6305766275625,43.16165710169882,R23_C25,R23_C25,power,pv,12.84372525588627
r1144_c1238,87.64282785727534,43.16320509439956,R23_C25,R23_C25,power,pv,12.842690055175206
r1144_c1239,87.655079621078,43.16475201089308,R23_C25,R23_C25,power,pv,12.841655536927936
r1144_c1240,87.66733191863223,43.16629785109988,R23_C25,R23_C25,power,pv,12.840621701271724
r1144_c1241,87.67958474959967,43.1678426149405,R23_C25,R23_C25,power,pv,12.992694444476264
r1144_c1242,87.69183811364186,43.16938630233574,R23_C25,R23_C25,power,pv,12.991658590362206
r1144_c1243,87.70409201042027,43.170928913206176,R23_C25,R23_C25,power,pv,12.990623420037071
r1144_c1244,87.71634643959628,43.17247044747263,R23_C25,R23_C25,power,pv,12.989588933631104
r1144_c1245,87.72860140083112,43.17401090505578,R23_C25,R23_C25,power,pv,12.988555131274586
r1144_c1246,87.74085689378599,43.17555028587656,R23_C25,R23_C25,power,pv,12.987522013097632
r1144_c1247,87.75311291812197,43.17708858985573,R23_C25,R23_C25,power,pv,12.986489579230415
r1144_c1248,87.76536947350004,43.17862581691435,R23_C25,R23_C25,power,pv,12.98545782980288
r1144_c1249,87.7776265595811,43.1801619669732,R23_C25,R23_C25,power,pv,12.984426764945129
r1144_c1250,87.78988417602592,43.18169703995349,R23_C25,R23_C25,power,pv,12.983396384786944
r1145_c1203,87.21656989396023,43.09963250675106,R23_C25,R23_C25,power,pv,25.20103613221902
r1145_c1211,87.31443644344121,43.11227695145931,R23_C25,R23_C25,power,pv,25.18424625476235
r1145_c1212,87.32667220909474,43.11385267528671,R23_C25,R23_C25,power,pv,25.18215361613539
r1145_c1236,87.62049260733463,43.15134766449458,R23_C25,R23_C25,power,pv,12.850618612248788
r1145_c1237,87.63274183838419,43.15289651443304,R23_C25,R23_C25,power,pv,12.849583086556231
r1145_c1238,87.64499160366601,43.15444428837832,R23_C25,R23_C25,power,pv,12.848548242993996
r1145_c1239,87.65724190284205,43.15599098625096,R23_C25,R23_C25,power,pv,12.847514081689315
r1145_c1240,87.66949273557412,43.15753660797151,R23_C25,R23_C25,power,pv,12.84648060276946
r1145_c1241,87.68174410152402,43.15908115346074,R23_C25,R23_C25,power,pv,12.845447806361523
r1145_c1242,87.6939960003534,43.16062462263928,R23_C25,R23_C25,power,pv,12.844415692592568
r1145_c1243,87.70624843172382,43.16216701542783,R23_C25,R23_C25,power,pv,12.843384261589676
r1145_c1244,87.71850139529677,43.163708331747245,R23_C25,R23_C25,power,pv,12.995468465054444
r1145_c1245,87.73075489073362,43.165248571518326,R23_C25,R23_C25,power,pv,12.994435027630685
r1145_c1246,87.74300891769568,43.166787734662,R23_C25,R23_C25,power,pv,12.993402274174546
r1145_c1247,87.75526347584409,43.168325821099074,R23_C25,R23_C25,power,pv,12.992370204816122
r1145_c1248,87.76751856484002,43.16986283075054,R23_C25,R23_C25,power,pv,12.991338819685318
r1145_c1249,87.7797741843444,43.17139876353751,R23_C25,R23_C25,power,pv,12.990308118911935
r1145_c1250,87.79203033401821,43.17293361938088,R23_C25,R23_C25,power,pv,12.989278102625905
r1146_c1204,87.231014187554,43.092463646301205,R23_C25,R23_C25,power,pv,25.210553249879588
r1146_c1212,87.32887342413463,43.105097721142585,R23_C25,R23_C25,power,pv,25.193779728084657
r1146_c1213,87.34110827327241,43.106672148973495,R23_C25,R23_C25,power,pv,25.191689133275883
r1146_c1214,87.35334366452892,43.10824550286381,R23_C25,R23_C25,power,pv,25.18959989382081
r1146_c1215,87.3655795975685,43.10981778273322,R23_C25,R23_C25,power,pv,25.187512009963964
r1146_c1237,87.6349065149736,43.14413605034498,R23_C25,R23_C25,power,pv,12.855439641791929
r1146_c1238,87.64715481616247,43.14568360563663,R23_C25,R23_C25,power,pv,12.854405155135034
r1146_c1239,87.65940365105,43.14723008499025,R23_C25,R23_C25,power,pv,12.853371350529653
r1146_c1240,87.67165301929819,43.14877548832639,R23_C25,R23_C25,power,pv,12.852338228102916
r1146_c1241,87.68390292056888,43.15031981556591,R23_C25,R23_C25,power,pv,12.851305787981806
r1146_c1242,87.69615335452387,43.15186306662941,R23_C25,R23_C25,power,pv,12.850274030293328
r1146_c1243,87.70840432082483,43.15340524143775,R23_C25,R23_C25,power,pv,13.002380425673396
r1146_c1244,87.72065581913334,43.15494633991175,R23_C25,R23_C25,power,pv,13.001346669305692
r1146_c1245,87.73290784911092,43.15648636197229,R23_C25,R23_C25,power,pv,13.000313596563878
r1146_c1246,87.74516041041893,43.158025307540186,R23_C25,R23_C25,power,pv,12.999281207577962
r1146_c1247,87.75741350271872,43.159563176536594,R23_C25,R23_C25,power,pv,12.998249502477766
r1146_c1248,87.76966712567148,43.16109996888234,R23_C25,R23_C25,power,pv,12.997218481393215
r1146_c1249,87.78192127893831,43.16263568449859,R23_C25,R23_C25,power,pv,12.996188144454
r1146_c1250,87.79417596218028,43.16417032330634,R23_C25,R23_C25,power,pv,12.995158491789915
r1147_c1206,87.25768515400006,43.08687510632029,R23_C25,R23_C25,power,pv,25.21797137520243
r1147_c1215,87.36777589306087,43.10106228364125,R23_C25,R23_C25,power,pv,25.19913783722926
r1147_c1216,87.38001090812054,43.10263326790979,R23_C25,R23_C25,power,pv,25.197051995910428
r1147_c1229,87.53911520469195,43.122958295855945,R23_C25,R23_C25,power,pv,12.723782342730852
r1147_c1230,87.55135776194597,43.12451423616433,R23_C25,R23_C25,power,pv,12.722745940003223
r1147_c1231,87.56360085540322,43.126069101305085,R23_C25,R23_C25,power,pv,12.721710217421885
r1147_c1233,87.5880886495786,43.12917560576523,R23_C25,R23_C25,power,pv,12.865438258349576
r1147_c1234,87.60033334962213,43.130727244925446,R23_C25,R23_C25,power,pv,12.864401402243733
r1147_c1238,87.64931749496023,43.13692304591268,R23_C25,R23_C25,power,pv,12.860260792462013
r1147_c1239,87.66156486589732,43.13846930684909,R23_C25,R23_C25,power,pv,12.859227344312744
r1147_c1240,87.67381276999971,43.140014491902605,R23_C25,R23_C25,power,pv,12.858194578136086
r1147_c1241,87.68606120692945,43.141558600994045,R23_C25,R23_C25,power,pv,12.857162494058926
r1147_c1242,87.69831017634834,43.143101634044136,R23_C25,R23_C25,power,pv,12.856131092208198
r1147_c1243,87.71055967791824,43.14464359097381,R23_C25,R23_C25,power,pv,13.0082569390079
r1147_c1244,87.72280971130084,43.14618447170388,R23_C25,R23_C25,power,pv,13.007223547283148
r1147_c1245,87.73506027615774,43.14772427615524,R23_C25,R23_C25,power,pv,13.006190838972708
r1147_c1246,87.74731137215043,43.1492630042489,R23_C25,R23_C25,power,pv,13.005158814206494
r1147_c1247,87.75956299894035,43.15080065590588,R23_C25,R23_C25,power,pv,13.00412747311425
r1147_c1248,87.77181515618884,43.1523372310472,R23_C25,R23_C25,power,pv,13.003096815825735
r1147_c1249,87.7840678435571,43.15387272959394,R23_C25,R23_C25,power,pv,13.00206684247065
r1147_c1250,87.79632106070628,43.155407151467294,R23_C25,R23_C25,power,pv,13.00103755317852
r1148_c1220,87.43114483094493,43.10014997936136,R23_C25,R23_C25,power,pv,25.20034909772994
r1148_c1221,87.44338108713382,43.10171537185835,R23_C25,R23_C25,power,pv,25.19827072163767
r1148_c1230,87.55353160909914,43.11575555055775,R23_C25,R23_C25,power,pv,12.728579579534811
r1148_c1231,87.5657732405097,43.11731019630852,R23_C25,R23_C25,power,pv,12.72754420583656
r1148_c1232,87.57801540759019,43.11886376694624,R23_C25,R23_C25,power,pv,12.872328017442872
r1148_c1233,87.59025811000345,43.12041626239118,R23_C25,R23_C25,power,pv,12.87129083757404
r1148_c1234,87.60250134741226,43.12196768256404,R23_C25,R23_C25,power,pv,12.870254338709486
r1148_c1235,87.61474511947927,43.12351802738522,R23_C25,R23_C25,power,pv,12.869218520976457
r1148_c1240,87.67597198787394,43.13125361843838,R23_C25,R23_C25,power,pv,12.864049653732398
r1148_c1241,87.6882189608008,43.132797509483325,R23_C25,R23_C25,power,pv,12.863017925456548
r1148_c1242,87.70046646602184,43.13434032462161,R23_C25,R23_C25,power,pv,13.015165837621952
r1148_c1243,87.71271450319898,43.13588206377408,R23_C25,R23_C25,power,pv,13.014132127216548
r1148_c1244,87.72496307199404,43.137422726861686,R23_C25,R23_C25,power,pv,13.013099099884206
r1148_c1245,87.73721217206872,43.1389623138053,R23_C25,R23_C25,power,pv,13.012066755754828
r1148_c1246,87.74946180308469,43.14050082452603,R23_C25,R23_C25,power,pv,13.011035094958055
r1148_c1247,87.76171196470342,43.14203825894491,R23_C25,R23_C25,power,pv,13.01000411762363
r1148_c1248,87.77396265658639,43.143574616982974,R23_C25,R23_C25,power,pv,13.00897382388124
r1148_c1249,87.78621387839493,43.14510989856137,R23_C25,R23_C25,power,pv,13.007944213860384
r1148_c1250,87.79846562979029,43.14664410360136,R23_C25,R23_C25,power,pv,13.006915287690592
r1149_c1217,87.39663159543831,43.08669165577585,R23_C25,R23_C25,power,pv,25.21821486899225
r1149_c1218,87.40886477335118,43.088260049711295,R23_C25,R23_C25,power,pv,25.493770562857023
r1149_c1220,87.43333274838145,43.09139361567762,R23_C25,R23_C25,power,pv,25.489599224436404
r1149_c1221,87.44556754482709,43.09295878754838,R23_C25,R23_C25,power,pv,25.20989596553949
r1149_c1222,87.45780288011183,43.09452288523761,R23_C25,R23_C25,power,pv,25.20781962941928
r1149_c1223,87.47003875389953,43.096085908665245,R23_C25,R23_C25,power,pv,25.205744649682902
r1149_c1227,87.51898762735496,43.10232725816339,R23_C25,R23_C25,power,pv,12.737521149319203
r1149_c1231,87.56794508994624,43.108551413093465,R23_C25,R23_C25,power,pv,12.733376971135094
r1149_c1232,87.58018579512105,43.110104764577365,R23_C25,R23_C25,power,pv,12.878178967590785
r1149_c1233,87.59242703543273,43.11165704100274,R23_C25,R23_C25,power,pv,12.877142144925052
r1149_c1234,87.60466881054417,43.11320824229012,R23_C25,R23_C25,power,pv,12.876106003058489
r1149_c1235,87.61691112011809,43.11475836836007,R23_C25,R23_C25,power,pv,12.87507054211815
r1149_c1236,87.62915396381723,43.11630741913327,R23_C25,R23_C25,power,pv,12.874035762231111
r1149_c1237,87.64139734130413,43.11785539453035,R23_C25,R23_C25,power,pv,13.026216305891772
r1149_c1238,87.6536412522413,43.119402294471975,R23_C25,R23_C25,power,pv,13.025179547478292
r1149_c1239,87.66588569629114,43.12094811887898,R23_C25,R23_C25,power,pv,13.024143471277204
r1149_c1240,87.67813067311594,43.12249286767208,R23_C25,R23_C25,power,pv,13.023108077418469
r1149_c1241,87.69037618237792,43.124036540772174,R23_C25,R23_C25,power,pv,13.022073366032055
r1149_c1242,87.70262222373918,43.12557913810017,R23_C25,R23_C25,power,pv,13.021039337247943
r1149_c1243,87.71486879686177,43.12712065957684,R23_C25,R23_C25,power,pv,13.020005991195934
r1149_c1244,87.72711590140757,43.128661105123314,R23_C25,R23_C25,power,pv,13.018973328005805
r1149_c1245,87.73936353703846,43.13020047466053,R23_C25,R23_C25,power,pv,13.017941347807248
r1149_c1246,87.75161170341613,43.13173876810953,R23_C25,R23_C25,power,pv,13.016910050729958
r1149_c1247,87.76386040020225,43.13327598539147,R23_C25,R23_C25,power,pv,13.01587943690351
r1149_c1248,87.77610962705836,43.13481212642746,R23_C25,R23_C25,power,pv,13.014849506457416
r1149_c1249,87.78835938364593,43.13634719113872,R23_C25,R23_C25,power,pv,13.013820259521134
r1149_c1250,87.80060966962633,43.13788117944637,R23_C25,R23_C25,power,pv,13.012791696224133
r1150_c1216,87.38659217162555,43.0763668281196,R23_C25,R23_C25,power,pv,12.615958730040196
r1150_c1217,87.39882335073803,43.07793607485903,R23_C25,R23_C25,power,pv,12.6149175153087
r1150_c1221,87.44775346368128,43.08420232373614,R23_C25,R23_C25,power,pv,25.221518862984823
r1150_c1223,87.47222175334821,43.08732900420653,R23_C25,R23_C25,power,pv,25.21736891270661
r1150_c1224,87.48445670530465,43.08889073316994,R23_C25,R23_C25,power,pv,25.492931033495623
r1150_c1228,87.53340188610535,43.095126905350895,R23_C25,R23_C25,power,pv,12.74231458258012
r1150_c1229,87.54563952286722,43.09668326207941,R23_C25,R23_C25,power,pv,12.887142126379928
r1150_c1230,87.55787769558063,43.09823854412196,R23_C25,R23_C25,power,pv,12.74024319078637
r1150_c1231,87.57011640390884,43.099792751399086,R23_C25,R23_C25,power,pv,12.885065793141894
r1150_c1232,87.58235564751503,43.101345883831165,R23_C25,R23_C25,power,pv,25.768057293938163
r1150_c1233,87.59459542606227,43.10289794133882,R23_C25,R23_C25,power,pv,12.882992181263283
r1150_c1234,87.60683573921354,43.10444892384263,R23_C25,R23_C25,power,pv,12.881956396151564
r1150_c1235,87.61907658663172,43.10599883126319,R23_C25,R23_C25,power,pv,12.88092129176089
r1150_c1236,87.63131796797961,43.10754766352117,R23_C25,R23_C25,power,pv,12.87988686821823
r1150_c1237,87.6435598829199,43.10909542053731,R23_C25,R23_C25,power,pv,13.0320866587562
r1150_c1238,87.6558023311152,43.11064210223237,R23_C25,R23_C25,power,pv,13.031050265499736
r1150_c1239,87.66804531222802,43.112187708527046,R23_C25,R23_C25,power,pv,13.030014554245083
r1150_c1240,87.68028882592077,43.113732239342326,R23_C25,R23_C25,power,pv,13.028979525122145
r1150_c1241,87.69253287185575,43.11527569459902,R23_C25,R23_C25,power,pv,13.027945178260762
r1150_c1242,87.70477744969523,43.11681807421803,R23_C25,R23_C25,power,pv,13.026911513790813
r1150_c1243,87.71702255910131,43.11835937812038,R23_C25,R23_C25,power,pv,13.02587853184197
r1150_c1244,87.72926819973603,43.11989960622703,R23_C25,R23_C25,power,pv,13.024846232543954
r1150_c1245,87.74151437126135,43.121438758459085,R23_C25,R23_C25,power,pv,13.02381461602632
r1150_c1246,87.7537610733391,43.12297683473761,R23_C25,R23_C25,power,pv,13.022783682418686
r1150_c1247,87.76600830563105,43.1245138349838,R23_C25,R23_C25,power,pv,13.021753431850485
r1150_c1248,87.77825606779888,43.12604975911877,R23_C25,R23_C25,power,pv,13.020723864451218
r1150_c1249,87.79050435950411,43.1275846070638,R23_C25,R23_C25,power,pv,13.019694980350147
r1150_c1250,87.80275318040826,43.12911837874015,R23_C25,R23_C25,power,pv,13.018666779676671
r1151_c1231,87.57228718259347,43.09103421096454,R23_C25,R24_C25,power,pv,12.890913845688672
r1151_c1232,87.58452496496795,43.09258712444678,R23_C25,R24_C25,power,pv,25.77975411287512
r1151_c1233,87.59676328208776,43.0941389631386,R23_C25,R24_C25,power,pv,25.77768189489724
r1151_c1234,87.60900213361599,43.095689726960615,R23_C25,R24_C25,power,pv,25.77561103769761
r1151_c1235,87.62124151921562,43.09723941583355,R23_C25,R24_C25,power,pv,25.77354154152999
r1151_c1236,87.63348143854958,43.098788029678055,R23_C25,R24_C25,power,pv,25.771473406648127
r1151_c1237,87.64572189128064,43.10033556841488,R23_C25,R24_C25,power,pv,26.07591138136843
r1151_c1238,87.65796287707157,43.101882031964905,R23_C25,R24_C25,power,pv,13.03691966233413
r1151_c1239,87.67020439558495,43.1034274202489,R23_C25,R24_C25,power,pv,13.035884315775432
r1151_c1240,87.68244644648331,43.10497173318775,R23_C25,R24_C25,power,pv,13.03484965113796
r1151_c1241,87.6946890294291,43.10651497070244,R23_C25,R24_C25,power,pv,13.033815668551387
r1151_c1242,87.70693214408465,43.10805713271392,R23_C25,R24_C25,power,pv,13.032782368145464
r1151_c1243,87.71917579011217,43.1095982191432,R23_C25,R24_C25,power,pv,13.031749750049851
r1151_c1244,87.73141996717388,43.11113822991128,R23_C25,R24_C25,power,pv,13.030717814394094
r1151_c1245,87.7436646749318,43.11267716493939,R23_C25,R24_C25,power,pv,13.029686561307676
r1151_c1246,87.75590991304789,43.11421502414856,R23_C25,R24_C25,power,pv,13.028655990920122
r1151_c1247,87.768155681184,43.11575180746004,R23_C25,R24_C25,power,pv,13.027626103360747
r1151_c1248,87.78040197900194,43.11728751479503,R23_C25,R24_C25,power,pv,13.02659689875892
r1151_c1249,87.79264880616337,43.118822146074834,R23_C25,R24_C25,power,pv,13.025568377243877
r1151_c1250,87.8048961623299,43.1203557012208,R23_C25,R24_C25,power,pv,13.024540538944802
r1152_c1232,87.58669374767554,43.08382848616352,R23_C25,R24_C25,power,pv,25.79144839371056
r1152_c1233,87.59893060370483,43.085380106141336,R23_C25,R24_C25,power,pv,25.789376888680643
r1152_c1234,87.611167993947,43.08693065138333,R23_C25,R24_C25,power,pv,25.78730674401946
r1152_c1235,87.6234059180652,43.08848012181031,R23_C25,R24_C25,power,pv,25.785237959980385
r1152_c1236,87.6356443757224,43.090028517342944,R23_C25,R24_C25,power,pv,25.783170536817067
r1152_c1237,87.64788336658154,43.09157583790212,R23_C25,R24_C25,power,pv,26.08764680513792
r1152_c1238,87.66012289030546,43.093122083408566,R23_C25,R24_C25,power,pv,26.08557547774986
r1152_c1239,87.67236294655689,43.09466725378336,R23_C25,R24_C25,power,pv,13.04175275676191
r1152_c1240,87.68460353499843,43.09621134894722,R23_C25,R24_C25,power,pv,13.040718456359713
r1152_c1241,87.69684465529267,43.09775436882126,R23_C25,R24_C25,power,pv,13.039684837797928
